answer_id,attempt_id,new_points,new_reasoning
01ce2591-cd50-4a3a-9420-9c5491851dd9,705fad3d-af01-4ef5-a950-597d03a55e89,4.5,"[full] The student names Simpson's paradox explicitly, asks the right diagnostic question (survival rate of critical cases by doctor, i.e. case-severity breakdown), and explains the mechanism (A may have easier cases). They don't fully spell out the consequence — that reassigning critical cases from B could remove the best critical-case doctor — so I'm shading slightly below a perfect 5, but this is essentially a full-credit answer."
ff35aed9-734d-488c-9ed9-18e57d4fc901,705fad3d-af01-4ef5-a950-597d03a55e89,5,"[full] The student correctly answers 'lower than 0.5', identifies the cost asymmetry ($800 vs $20), and connects the lower threshold to the action of catching more real fraud to reduce expected costs. This satisfies all three components of the full-credit rubric: correct direction, cost asymmetry explanation, and threshold-to-action reasoning."
a2968395-4d01-4251-b8b7-314836a86075,705fad3d-af01-4ef5-a950-597d03a55e89,4,"[strong] The student clearly describes the closed-loop mechanism ('shown songs get more clicks → rank higher → shown more') and names a valid mitigation (monitor coverage, not just precision). However, they don't explicitly explain why standard metrics still look good — the coverage mention hints at it but doesn't articulate that the model is evaluated only on items it surfaces. This matches the 'strong' tier (4 pts)."
918b8bcd-1ee2-4af6-9cde-da5becda020c,71609005-8b54-4b35-81ec-363172dd181f,3,"[partial] The definition ('what one row represents') is correct and clearly stated. However, the example is somewhat vague — the student mentions 'a person or a job' as possible units but doesn't concretely tie this to two different units derivable from the same JobMatch dataset (e.g., event-level vs. candidate-level). The CEO/recruiter discussion is about audience for decision-making rather than a clean example of two units of observation from one dataset, so this fits the 'partial' tier: correct definition with a vague example."
d2f32958-e842-4dd5-978a-6c13a3428c0f,71609005-8b54-4b35-81ec-363172dd181f,2,"[partial-low] The student correctly identifies selection bias and notes the model is only trained on approved loans, which names the mechanism. However, they don't explain the compounding consequence (training data narrows over time, bias snowballs). They also muddy the answer by introducing model drift, which the common-wrong-answers note flags as a different phenomenon. Credit for naming the feedback mechanism, but not full credit due to missing the compounding explanation and the irrelevant drift addition."
68312c45-09e7-4612-bf8f-0fc1d5a09742,71609005-8b54-4b35-81ec-363172dd181f,3.5,"[full] The student captures the core insight that the conclusion depends on what's in the model and the level of analysis ('a coefficient does not have a one fixed meaning by itself'). They reference subgrouping, controlling, and aggregating, which connects all three phenomena. The phrasing is rough and doesn't explicitly unify the three as 'one operation,' but the underlying lesson is clearly conveyed, warranting near-full credit."
cbe3a626-209e-4023-9cb5-b9b2b25f2e9a,71609005-8b54-4b35-81ec-363172dd181f,1.5,"[minimal] The student correctly identifies that adding training-attendance changes the coefficient and that the gap is explained by attendance rather than gender directly. However, they then conclude 'there is not gender bias in promotions,' which is the exact wrong-answer trap flagged in the rubric — the bias may live upstream in attendance access. They don't note the diagnostic shift to an upstream process, so this falls between minimal (1) and partial-low (2)."
1d720618-95ce-4e23-86ee-a87e3c4a2421,71609005-8b54-4b35-81ec-363172dd181f,2.5,"[partial-low] The student correctly defines bias as systematic error from a wrong model and correctly defines variance as learning noise / overfitting to the training sample. However, no explicit fixes are offered for either — they note that 'more data will not fix' bias (showing understanding) but never propose a remedy like re-specifying the model or adding the right variables, nor a fix for variance like regularization or a simpler model. Definitions are solid but both fixes are missing, placing this between minimal and partial."
103edaab-846b-4f9c-8c1a-d0c3167f82df,71609005-8b54-4b35-81ec-363172dd181f,3,"[partial] The student mentions overfitting (learning noise as patterns) and ties it to the need for the model to perform well on test data, which connects overfitting to the train/test split. However, they don't clearly articulate the 'multiple rules can fit the same training data' idea — the core insight that training fit alone can't distinguish memorization from generalization. The data leakage point is tangential but not wrong. This fits the 'partial' tier: strong but missing the multiple-rules-fit-the-same-data piece."
54fe60d5-b833-4197-9a14-408391c36630,71609005-8b54-4b35-81ec-363172dd181f,4,"[full] The student correctly defines residuals, then makes the conceptual point that residuals reveal something the model/inputs cannot see directly. The player-price example with fame/market value as the residual is exactly the soccer-auction celebrity-appeal example, demonstrating the 'construct an unmeasurable from observed patterns' idea. Phrasing is rough but the understanding is clearly there."
9cfeeef8-d8b1-4cde-8c82-c81b00130182,71609005-8b54-4b35-81ec-363172dd181f,4,"[full] The student correctly frames both sides: high recall when missing a true case is costly (fraud detection example is plausible — missed fraud is expensive), and high precision when false positives are costly/disruptive (marketing spam example works — annoying customers with irrelevant pitches damages trust/engagement). Both examples are concrete and the framing of which is which is correct. Minor wording slip ('true positive is expensive' should be 'false negative'), but the surrounding context makes the intent clear."
cbd793a6-856b-4842-af2b-7b1ae6bec864,71609005-8b54-4b35-81ec-363172dd181f,3.5,"[full] The student correctly identifies the mechanism (every customer becomes unique, model becomes less meaningful) and gestures at the name ('dimensionality problem') plus mentions appropriate remedies (PCA, embeddings). They don't quite say 'curse of dimensionality' verbatim and the distance-flattening intuition is implicit rather than explicit, so I'm shading slightly below full credit, but the core understanding is clearly there."
62d3c91a-91dc-4e2a-a387-9064be869d21,71609005-8b54-4b35-81ec-363172dd181f,2.5,"[partial] The student lists all four conditions Spotify satisfies (cheap mistakes, dense interactions, latent tastes, vast catalog), which shows recognition. However, they only contrast one condition explicitly with loans (cheap vs. costly mistakes). The other three conditions are named but not justified with a Spotify-vs-loan contrast. This sits between 'minimal' (one condition with justification) and 'partial' (two conditions, one justified), so I'm awarding 2.5."
44ac2b61-5fca-448d-8267-4265e3ef8a7d,71609005-8b54-4b35-81ec-363172dd181f,5,"[full] The student names the unit-of-analysis mismatch ('overall platform accuracy is an aggregate' vs 'subgroup or one category'), requests specific subgroup performance broken down by job type especially engineering, and connects it to the decision by noting that aggregate metrics can hide poor performance for an important subgroup that matters for shipping. All three rubric criteria for full credit are met."
f9d93076-f965-4576-ad4a-ba855ec3df47,71609005-8b54-4b35-81ec-363172dd181f,4.5,"[full] The student correctly names Simpson's paradox, asks the right diagnostic question (whether B treats more severe/critical cases), and explains the mechanism (B may look worse only due to harder case mix). They stop just short of explicitly stating the consequence — that reassigning critical cases away from B could remove the best critical-case doctor — though it's strongly implied. Awarding near-full credit."
c533d32d-06bb-459c-ad2a-f2a90f321b1f,71609005-8b54-4b35-81ec-363172dd181f,5,"[full] The student correctly identifies 'lower' as the direction, explains the cost asymmetry ($800 vs $20), and ties the threshold change to the action (flagging more cases, accepting more false positives). The reasoning clearly connects threshold to cost trade-off, satisfying all criteria for full credit."
374013f9-3562-4c39-a5d4-fadf57710f55,71609005-8b54-4b35-81ec-363172dd181f,4,"[strong] The student clearly identifies the popularity/feedback loop mechanism and explains how it self-reinforces, and proposes a reasonable mitigation (random exploration, plus RLHF). However, they do not address why the standard metrics still look good despite the bad behavior, which is required for full credit. This matches the 'strong' tier (4 pts)."
5b985a5e-a890-4aac-8071-bd05b4e281f3,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,2,"[partial-low] The definition ('one row in the dataset') is correct and concise. However, the example is weak — the student gestures at different business views (platform-level vs recruiter-level) but doesn't clearly identify two distinct units of observation derivable from the same dataset (e.g., event vs candidate vs job). The example reads more as a use-case contrast than a unit-of-observation contrast, so it earns partial credit but not full."
531f1cd8-0656-4e92-91f6-d6d142e647f7,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,2.5,"[partial] The student correctly identifies the selection mechanism: the model only trains on approved applicants and never learns about rejected ones. However, the answer doesn't clearly explain the compounding/progressive nature of the bias over successive retrains — it states the model makes predictions on unknown populations but doesn't articulate that the training data narrows further with each cycle. This sits between partial-low (names the loop, vague on consequence) and partial (mechanism present, compounding implicit)."
d199459c-8f1d-4362-99e9-002f8024ab37,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,1.5,"[minimal] The student defines a confounder and vaguely gestures at aggregation/subgroups, but doesn't articulate the unifying lesson that the conclusion depends on what's in the model or the level of analysis. They don't connect all three phenomena (Simpson's, sign-flip, controlling for) as facets of one operation. The answer is closer to 'minimal' but shows a hint of awareness about aggregation vs subgroups, warranting slight credit above 1."
070e409a-3f11-4215-a8b3-0e3ed445abb1,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,3,"[partial] The student correctly identifies that training attendance mediates/confounds the gender effect, and notes that within the same attendance level, promotion rates are equal. They hint at the upstream issue ('males tend to attend less training') but don't explicitly articulate the diagnostic shift — that the remedy moves from the promotion decision to the upstream attendance process. This earns strong partial credit but falls short of full credit."
efe9d121-7863-4383-8f41-4f1a808d0e53,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,4,"[full] The student correctly defines bias as wrong model specification (fixed by adding the right variable) and variance as overfitting (fixed by simpler model or more data). They provide a correct fix for each and explicitly explain why the fixes are not interchangeable, using the car example where adding data didn't change the coefficient but adding car type flipped the sign. This satisfies all three rubric requirements for full credit."
569ea143-b58a-4331-afa1-29bed396a091,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,2,"[partial-low] The student mentions overfitting and notes that test data may include things the model didn't learn, which gestures toward the generalization issue. However, they don't articulate the key idea that multiple rules can fit the same training data (memorization vs. learning the pattern), and the comment about 'percentage of train/test split' suggests some confusion about the purpose of the split. This fits the partial-low tier: overfitting mentioned without clearly tying it to why the train/test split exposes generalization."
1f2d8e54-9d87-4ddd-954c-f0494b2fd0c1,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,4,"[full] The student defines residuals correctly and provides the soccer auction example showing residuals as celebrity appeal—an unmeasurable construct made measurable by subtracting the explainable part. While the conceptual framing ('why residuals are more interesting') is implicit rather than explicit, the example clearly demonstrates the key idea that residuals can be the variable of interest. This matches the full-credit criteria."
9baedcb2-53bc-4b8e-a88f-a6491773dfa5,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,0.5,"[none] The answer is confused and appears to reverse the trade-off. The student says 'cost of a false positive is higher than the cost of a false negative' but then says we should 'lower the threshold to decrease the cost of false positives' — lowering the threshold actually increases false positives. There's no clear framing of when recall vs precision matters, and only one muddled example is given rather than one for each side. The reasoning conflicts with itself, falling into the 'none' tier."
d47ffdf2-969d-43e2-ab87-74fbf0ca2ba1,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,4,"[full] The student names the concept ('dimensional curse' = curse of dimensionality) and describes the mechanism: in high dimensions points become far from each other and 'similar' loses meaning. Both required pieces are present, satisfying the full-credit rubric."
d63f6339-ca3a-4a64-9985-41af5c94c3c0,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,2,"[partial-low] The student names two valid conditions (latent taste and cheap mistakes / cost of error) but provides no explanation or Spotify-vs-loan contrast for either. Per the rubric, naming two conditions without explaining why the contrast holds falls between 'minimal' (1 pt) and 'partial-low' (2 pts); since both named conditions are correct and distinct, 2 points is appropriate."
cde6f7b2-28e3-4cb4-9d3d-2b98df397224,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,4,"[strong] The student names the unit-of-observation mismatch and requests a subgroup breakdown by job category (engineering vs business). They gesture at why subgroups differ (different skills/requirements) but don't explicitly connect the breakdown to the shipping decision (i.e., that the metric should match the level at which the action is taken). This fits the 'strong' tier: correct concept and right diagnostic, but the decision connection is left implicit."
1e56944e-9662-41da-824d-6da5111c4c71,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,3.5,"[partial] The student correctly identifies the core issue: case mix matters, and Doctor B may be handling harder cases (emergency department) which would explain the lower survival rate. This captures the mechanism behind Simpson's paradox in plain language. However, they don't explicitly name Simpson's paradox, don't fully articulate that the aggregate could reverse once you condition on severity, and don't state the specific risk that reassigning critical cases away from B could remove the best critical-case doctor. This is stronger than pure 'are cases comparable' (partial=3) because it identifies a specific confounder mechanism, but weaker than 'strong' (4) which requires explaining the mechanism more fully."
c111192c-95f2-40ff-bbee-1a13664c2bb1,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,0,"[none] The student reversed the direction, recommending a higher threshold to avoid false negatives. In fact, a higher threshold means fewer flags and MORE false negatives slip through. While they correctly identified the cost asymmetry, the action they recommend would worsen the bank's losses, so per the rubric this zeros out."
56261671-5bfc-48b4-bcf3-2ebe67ec70bf,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,2.5,"[partial] The student gestures at a feedback effect ('filter bubbles', narrowing recommendations) and proposes a reasonable mitigation (expand scope beyond user history, akin to exploration/diversity injection). However, they don't clearly articulate the closed-loop mechanism where the model's own surfacing drives future popularity, and they don't address why standard metrics still look good. This sits between partial-low and partial — the mitigation is present but the mechanism is only vaguely described."
e3f4c21f-a57e-4a5f-a6e3-a690e11c4b31,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,1,"[minimal] The definition ('measure degree based on what you want to measure') is vague and doesn't clearly convey that a unit of observation is what one row represents. The example given is actually a Simpson's paradox / confounding example (Berkeley-style), not an example of the same dataset supporting two different units of observation. The student gestures at 'levels' but conflates unit of observation with adding a control variable."
f9edb7e8-1658-4201-a565-93395a737c4a,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,3.5,[full] The student clearly identifies the selection mechanism (rejected applicants don't generate observable outcomes) and notes that training data narrows toward applicants the system already approved. The compounding/progressive nature is implied ('narrowed toward... already catched') but not made fully explicit. Strong understanding in plain language; minor deduction for not explicitly stating the bias compounds over successive retrains.
b057bed4-12df-4aa6-bdd4-b643443583ff,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,4,"[full] The student identifies the unifying insight — that all three phenomena depend on the 'conditioning level' or what's in the model — and connects each of the three phenomena to that operation with concrete examples (gender/promotion, car-age/price, third-variable confounding). They also note that selecting the right conditional level matters, which captures the 'depends on the specification' lesson. This satisfies both the core insight and unification criteria for full credit."
ae2b367b-6bff-40d5-9bcc-0771f76bbc91,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,3,"[partial] The student correctly identifies that the gender gap is mediated by training-attendance — once attendance is accounted for, the apparent gender effect disappears and the lower rate relates to attendance/performance rather than gender at the promotion step. However, they don't complete the diagnostic shift by noting that bias may still exist upstream in what drives the attendance differences; the framing leans toward 'it's about performance' rather than 'the bias may have moved upstream.' This earns partial credit per the rubric."
3e6dff3c-cd6c-4b12-ab0f-a033f42ce306,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,0.5,"[none] The student reverses/confuses the definitions: they describe bias as coming from 'data selection' (which is closer to selection bias, not specification bias) and variance as a 'system level problem' (backwards — variance is sample sensitivity, not systemic). The fixes are also muddled and the example about luxury cars conflates omitted-variable bias with data quantity. Per the rubric, reversed definitions warrant the 'none' tier, though I'm giving a small sliver of credit for at least attempting to distinguish the two and gesturing at the idea that more data doesn't fix one of them."
9e4b5c1d-2143-4684-be82-945af5021e1a,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,2.5,"[partial] The student does grasp the multiple-rules-fit-the-same-data idea — their 1,3,5→3 example is actually a nice illustration of how a model can find a coincidental rule (sum) rather than the true pattern (middle value). However, they don't connect this to the train/test split: they conclude we need 'more data samples' rather than a held-out evaluation set to test generalization. This earns credit for the concept but misses the train/test connection, landing between partial-low and partial."
74c520ee-27b5-4690-bad6-ed75c67d3dd1,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,4,"[full] The student clearly states that residuals are not just noise but can carry new information worth measuring (the conceptual point). They give the soccer auction example correctly, identifying that the residual captures the 'glamour' (celebrity appeal) component that isn't measured in the performance stats. This matches the full-credit rubric: residuals as a constructed unmeasurable variable of interest."
afcd4a89-4920-491f-9af8-f6199eca5f48,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,4,[full] The student correctly frames recall as catching positives when misses are costly (pandemic example) and precision as avoiding false positives when wrongly flagging is costly (athlete selection example). Both sides have plausible concrete examples and the framing of which matters when is correct. Definitions of recall and precision are also accurate.
b34b0d94-43c7-4867-bf4f-45d959f0b33c,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,1.5,"[minimal] The student gestures at the right intuition ('little customers have the exactly same' data, 'too similar customers may not exist') which hints at the uniqueness/distance-flattening idea, but names it 'overfitting' / 'high variance' rather than the curse of dimensionality. The mechanism is shaky and the correct name is missing, so this falls between minimal (1) and partial-low (2)."
1200a844-1093-4fb7-ac32-81597be9dc16,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,4,"[full] The student names two of the four conditions clearly: cheap mistakes and vast catalog. Each is justified with a Spotify-vs-loan contrast — a skipped song vs. a costly mismatched loan, and millions of songs vs. a small countable set of loan products. Both contrasts are sound and distinct, meeting the full-credit rubric."
f6b28b06-79d5-4b92-9a92-41074bd1d5fb,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,2.5,"[partial] The student leans toward a sample-size explanation ('the recruiter only saw 4 cases'), which is the common wrong answer flagged in the rubric. However, they do propose checking department-level performance to see if it differs from overall, which gestures at the subgroup diagnostic. They don't clearly articulate the unit-of-analysis framing or connect it to the shipping decision, so this sits between partial-low and partial."
04e70b0a-272f-4989-8d32-958e54472462,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,4,"[strong] The student correctly identifies the case-mix mechanism in plain language — asking whether the doctors are treating different illnesses/severities and noting that B may be handling harder cases with inherently lower survival rates. They also implicitly note the consequence (B 'shouldn't be removed'). However, they don't explicitly name Simpson's paradox or fully articulate that the aggregate can reverse once you condition on severity, and the second half about 'both being terrible doctors' is a tangent rather than the core insight. This fits the strong tier (4 pts)."
1e17a39a-fb73-4fa6-bce9-cded577942b2,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,5,"[full] The student correctly answers 'lower than 0.5', explicitly cites the 40x cost asymmetry, and clearly connects lowering the threshold to capturing more potential fraud while accepting more false positives. The trade-off reasoning is sound and complete, satisfying all criteria for the full tier."
0b68790e-146f-40d2-8a58-c8540936a969,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,2.5,"[partial] The student vaguely describes the feedback effect ('most popular songs will be recommended even more') and proposes a reasonable mitigation (force the system to recommend unusual/newer songs, akin to diversity injection). However, they don't clearly articulate the closed-loop mechanism (why it happens — the model only sees what it surfaced) and don't address why standard metrics still look good. This sits between minimal and partial — slightly above minimal because a mitigation is offered."
f0cf8ab0-3155-4f28-bd9b-8db4b8157fd4,ab61c3c8-f25c-4861-b319-7f8936e9d324,2,"[partial-low] The definition is correct — the student clearly states that unit of observation is what each row represents. However, the example is weak: they describe a single dataset with columns but don't actually identify two different units of observation that could be derived from it (e.g., rating-level vs. user-level vs. movie-level). Per the rubric, correct definition with a vague/incomplete example earns partial-low credit."
9590a646-ed93-4e3a-9390-785f7e5b28c5,ab61c3c8-f25c-4861-b319-7f8936e9d324,2,"[partial-low] The student identifies that only previously-approved applicants are used in training and that bias compounds over time, which gestures at the feedback loop. However, the explanation of the mechanism is vague — they don't explain that rejected applicants have no observable outcome, nor do they describe how the training data narrows toward the model's existing preferences. The 'might not be accurate' framing is generic rather than specific to the selection-feedback mechanism."
8ec87992-222c-45d4-91b1-b82f80f3ffd6,ab61c3c8-f25c-4861-b319-7f8936e9d324,1,"[minimal] The student vaguely gestures at 'controlling other things constant' but doesn't articulate the unifying lesson that conclusions depend on model specification or level of analysis. Simpson's paradox isn't mentioned, and the regression sign-flip is only named without explanation. This treats the concepts as loosely related rather than identifying them as facets of one operation."
e1d10ab0-d4f8-437d-8556-9e3f3be1009b,ab61c3c8-f25c-4861-b319-7f8936e9d324,0,"[none] The student's answer is vague and essentially concludes that gender plays a role in the model, which is the opposite of what the data shows once training attendance is included. They don't engage with the fact that the coefficient vanishes, nor with what that means for the diagnosis. This matches the 'none' tier — concluding bias is present without recognizing the shift in where the bias might live."
44602293-1923-49cd-ad33-860dab1d39ae,ab61c3c8-f25c-4861-b319-7f8936e9d324,4,"[full] The student correctly distinguishes bias (coefficient/model specification sensitivity — 'changes when the model changes') from variance (sample sensitivity — 'prediction changes when the data changes'). They provide a correct fix for each: choosing the right variables for bias, and more data for variance. This satisfies all three components of the full-credit rubric."
e7e6e9b8-40e3-4c0b-ad4b-936f6eb526d4,ab61c3c8-f25c-4861-b319-7f8936e9d324,2,"[partial-low] The student correctly identifies that fitting training data well doesn't mean the model will fit test data well, and connects this to the train/test split. However, they don't articulate WHY this happens (multiple rules can fit the same data / memorization vs generalization), and their explanation of the split's purpose drifts into 'randomization' and vague 'reducing inaccuracy' rather than the key idea that held-out data exposes whether the rule generalizes. This matches partial-low: on track but missing the core mechanism."
eae81ebe-1f58-4c00-ba29-9df309adbb5e,ab61c3c8-f25c-4861-b319-7f8936e9d324,1,"[minimal] The student gestures at residuals showing 'what you do not see in that model,' which is close to the conceptual point but underdeveloped. There's no concrete example, and the bulk of the answer is about coefficient instability/sign-flips, which is off-topic for this question. This earns minimal credit for hinting at residuals carrying unseen information without explaining why that's useful or providing an example."
8dea0f23-900c-4010-bf2b-b07078005a01,ab61c3c8-f25c-4861-b319-7f8936e9d324,1,"[minimal] The student vaguely gestures at the right idea (recall = catching misses, precision = correctness of predictions) but doesn't connect either to a business context where the cost of a miss vs. cost of a false alarm matters. No concrete examples are provided for either side. This meets the 'minimal' tier: definitions roughly understood but no connection to when each matters."
8a99f390-48da-45b1-b790-91499f50dc24,ab61c3c8-f25c-4861-b319-7f8936e9d324,2,"[partial-low] The student names 'dimensionality' (close to curse of dimensionality) and gestures at the idea that adding more features makes finding similar customers harder due to more 'constraint criterias.' However, the mechanism is shaky — they don't articulate the key intuition that distances flatten or every observation becomes unique. The explanation about features 'changing the result totally' is vague and doesn't capture why similarity becomes meaningless. Partial credit for naming the concept with a weak mechanism."
a5de6f5e-fb5f-4692-a7e8-e49f0245fdb0,ab61c3c8-f25c-4861-b319-7f8936e9d324,0.5,"[none] The student does not name any of the four conditions (latent taste, dense interactions, vast catalog, cheap mistakes). The discussion of using listening history to make predictions is generic to any ML system, and the 'stability vs macroeconomic risk' point is unrelated to the recommender-system conditions covered in class. There's a faint gesture toward dense interactions (learning from listening history) but no clear contrast with loans on that dimension."
2390e5b9-7544-4d4b-bb18-7f499c5a60f7,ab61c3c8-f25c-4861-b319-7f8936e9d324,2,"[partial-low] The student gestures at the idea that overall accuracy differs from a more specific case, but misframes the subgroup as a single candidate rather than a job category/segment. They don't name the unit-of-analysis mismatch and their requested information (accuracy for a specific candidate) isn't quite the right diagnostic — it should be performance broken down by subgroup like job category. There's partial intuition that aggregate vs specific can differ, but the framing is muddled."
b7bf63b3-bb3c-471a-b417-b169ef9f86e4,ab61c3c8-f25c-4861-b319-7f8936e9d324,3.5,"[partial] The student correctly identifies the case-mix issue by asking about difficulty and type of surgery, which is the right diagnostic move. However, they don't explicitly articulate Simpson's paradox or the mechanism (aggregate reversing when conditioned on severity), and they don't clearly state the risk of reassigning critical cases away from a doctor who may actually be the best at handling them. This sits between partial (3) and strong (4), so I'm awarding 3.5."
8e7cb7f2-0962-44e5-8711-18832e9e7f7b,ab61c3c8-f25c-4861-b319-7f8936e9d324,3,"[partial] The student correctly answers 'lower than 0.5' and gestures at cost impact, but does not explicitly explain the 40x cost asymmetry between false negatives ($800) and false positives ($20). The reasoning about 'being more accurate' is vague and doesn't clearly tie the threshold mechanism to the cost trade-off. Per the rubric, saying 'lower' without clearly explaining why earns partial credit."
0c00405a-a40e-4d69-ac8d-1f8384c01127,ab61c3c8-f25c-4861-b319-7f8936e9d324,2.5,"[partial] The student names the closed-loop mechanism and uses relevant terms (popularity loop, niche starvation, filter bubbles), but doesn't explain how the loop actually works or why standard metrics still look good. The mitigation ('making fairness for the analysis') is too vague to count as a concrete remedy like coverage monitoring or exploration slots. This sits between partial-low and partial — credit for naming the mechanism but weak elaboration and weak mitigation."
463e99c8-4f11-452b-b101-dc6ab242077b,bc676cdc-3ad8-4a8d-99ec-34f602544446,4,"[full] The student clearly defines unit of observation as what one row represents and provides a concrete example with two distinct units (applications vs. candidates) derivable from the same hiring dataset. They also note that the analytical question changes depending on the unit chosen, which shows genuine understanding. Meets the full-credit criteria."
e962c086-1fcd-4b81-a9c3-2da535cb767d,bc676cdc-3ad8-4a8d-99ec-34f602544446,2,"[partial-low] The student correctly identifies the selection mechanism — that the bank only observes outcomes from approved applicants and lacks data on rejected ones. However, they don't explain the compounding consequence: that retraining on this narrowed data progressively reinforces the model's existing preferences over time. This matches the partial-low tier: names the mechanism but misses the feedback/compounding piece."
5febf228-06a3-4df1-9e8a-8f677ec45d9d,bc676cdc-3ad8-4a8d-99ec-34f602544446,4,"[full] The student captures the core insight that the conclusion depends on what's in the model / level of analysis, and explicitly notes that the same data can tell different stories when aggregated, split, or with added variables. This unifies all three phenomena (Simpson's, sign-flip, controlling for) as facets of the same operation. Plain language but clearly demonstrates understanding."
7be77bba-9832-42aa-9af3-e02f75425911,bc676cdc-3ad8-4a8d-99ec-34f602544446,2,"[partial-low] The student gestures at the right idea — that conditioning on another variable (like department/training) reveals the 'real rate' and that the apparent gap may come from upstream choices rather than the promotion decision itself. However, they don't directly engage with the gender coefficient vanishing or explicitly reframe the diagnosis (the bias may have shifted upstream rather than disappeared). The reasoning is on track but underdeveloped and conflates the example with department choice rather than training attendance."
b09dba71-85ee-4c50-a70e-1bfaeb00e886,bc676cdc-3ad8-4a8d-99ec-34f602544446,4,[full] The student clearly defines bias as systematic error from a misspecified model (missing variable) and variance as sensitivity to the training sample. They provide a correct fix for each (add the right control variable; regularization) and explicitly note why they aren't interchangeable (more data won't fix specification error). This meets all criteria for full credit.
ab77c706-6d84-41f1-b447-545cd2123926,bc676cdc-3ad8-4a8d-99ec-34f602544446,3.5,"[full] The student clearly connects training fit to the train/test split and explains that the test set checks generalization, with overfitting as the failure mode. They don't quite articulate the 'multiple rules can fit the same data' idea explicitly, but they capture the spirit by noting the model 'can match what it has already seen' versus learning the real pattern. Strong answer that hits both halves of the rubric, just slightly less explicit on the memorization-vs-generalization mechanism."
414339c0-1081-4a0f-986e-576c245d82f1,bc676cdc-3ad8-4a8d-99ec-34f602544446,4,"[full] The student clearly states the conceptual point that residuals can capture something meaningful the model didn't measure (celebrity appeal, brand value, fans). They provide the soccer auction example with a concrete illustration (Ronaldo still earning despite declining skill), which directly demonstrates the 'construct an unmeasurable from observed patterns' idea. The phrasing is a bit rough but the understanding is solid."
8eb09a30-a9f8-4560-9e8e-05a05c76cd2d,bc676cdc-3ad8-4a8d-99ec-34f602544446,4,[full] The student correctly frames both sides: high recall when missing a true case is costly (fraud detection example) and high precision when false alarms are costly (retention campaign example). Both examples are concrete and plausible business scenarios. The framing of cost-of-miss vs cost-of-false-alarm is clear and accurate.
36533ba2-6494-4858-a561-574a0a65d99a,bc676cdc-3ad8-4a8d-99ec-34f602544446,3,"[partial] The student correctly describes the mechanism: as features grow, every customer becomes unique and groups shrink to just a few people, making similarity meaningless. However, they call it the 'high dimensionality problem' rather than the precise term 'curse of dimensionality.' This is close but not the exact name, fitting the 'partial' tier where mechanism is solid but the name is slightly off."
8d7a0dbc-e432-4ac1-b7b9-560c7f2f410d,bc676cdc-3ad8-4a8d-99ec-34f602544446,4,"[full] The student names two distinct conditions (dense interactions and cheap mistakes) and provides a clear Spotify-vs-loan contrast for each. The interaction point contrasts many songs played vs. limited loan repeat data, and the cost point contrasts a skip vs. a life-altering loan decision. Both conditions are correctly identified and justified, meeting the full credit criteria."
e2d0ccca-af78-4bcd-b644-bd9bd7348cec,bc676cdc-3ad8-4a8d-99ec-34f602544446,4,"[strong] The student correctly identifies the unit-of-analysis mismatch (overall platform average vs. specific subgroups like engineering jobs) and requests the right diagnostic: accuracy broken down by job type. However, they don't explicitly connect this to the decision logic (i.e., that the action is taken at the subgroup level so the metric should be too). This matches the 'strong' tier."
30866e5f-09cb-4590-95a1-37e52240ce7b,bc676cdc-3ad8-4a8d-99ec-34f602544446,4.5,"[strong-to-full] The student correctly names Simpson's paradox, asks the right diagnostic question (case severity breakdown), and explains the mechanism (B may look worse only due to harder cases). They don't quite spell out the consequence — that reassigning critical cases away from B could remove the best critical-case doctor — so it falls just short of the full 5. Awarding 4.5 to reflect strong execution on the first two elements with the consequence implied but not stated."
