answer_id,attempt_id,question_id,q_num,max_points,old_points,old_reasoning
01ce2591-cd50-4a3a-9420-9c5491851dd9,705fad3d-af01-4ef5-a950-597d03a55e89,851e31ca-15ec-4b77-9358-e186b2031428,32,5,4.5,"[full] The student names Simpson's paradox explicitly, asks the right diagnostic question (survival rates for critical cases by doctor, i.e., breaking down by severity), and explains the mechanism clearly (A may handle easier cases). They don't quite articulate the consequence — that reassigning could remove the best critical-case doctor — so I'm giving 4.5 between strong and full."
ff35aed9-734d-488c-9ed9-18e57d4fc901,705fad3d-af01-4ef5-a950-597d03a55e89,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,5,"[full] The student correctly answers 'lower than 0.5,' identifies the cost asymmetry ($800 vs $20), and connects the lower threshold to catching more fraud and reducing costs. This satisfies all three full-credit criteria: correct direction, cost asymmetry explanation, and threshold-to-action reasoning."
a2968395-4d01-4251-b8b7-314836a86075,705fad3d-af01-4ef5-a950-597d03a55e89,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,4,"[strong] The student clearly articulates the closed-loop mechanism ('shown songs get more clicks → rank higher → shown more') and provides a valid mitigation (monitor coverage, not just precision). However, they don't explicitly explain why standard metrics still look good — that piece of the rubric is missing. This matches the 'strong' tier at 4 points."
918b8bcd-1ee2-4af6-9cde-da5becda020c,71609005-8b54-4b35-81ec-363172dd181f,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,3,"[partial] The definition is correct ('what one row represents'). The student gestures at two possible units (person vs job) but doesn't clearly tie this to the same dataset supporting both views — the elaboration drifts into who uses the data (CEO vs recruiter) rather than showing how one dataset could be aggregated to different units. Strong on definition, weaker on the concrete two-units example, so partial credit at 3 is appropriate."
d2f32958-e842-4dd5-978a-6c13a3428c0f,71609005-8b54-4b35-81ec-363172dd181f,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,2,"[partial-low] The student correctly names selection bias and identifies the mechanism (only approved loans are in training data), which earns credit for the feedback loop concept. However, they don't explain the compounding consequence—how the training data narrows over time and bias worsens with each retrain. The addition of model drift is irrelevant and slightly muddies the answer, since drift is a different phenomenon flagged in common wrong answers."
68312c45-09e7-4612-bf8f-0fc1d5a09742,71609005-8b54-4b35-81ec-363172dd181f,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,3.5,"[full] The student captures the core insight: the relationship/coefficient depends on how you cut the data, what you control for, and what level you analyze at — and explicitly states a coefficient has no fixed meaning by itself. This unifies the three phenomena as facets of the same operation (conditioning/aggregating). The phrasing is rough and could be clearer about explicitly tying all three together, but the underlying lesson is clearly understood, warranting near-full credit."
cbe3a626-209e-4023-9cb5-b9b2b25f2e9a,71609005-8b54-4b35-81ec-363172dd181f,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,1.5,"[minimal] The student correctly recognizes that adding training-attendance changes the gender coefficient and that attendance explains part of the outcome. However, they conclude flatly that 'there is not gender bias in promotions,' which is one of the flagged wrong answers — the bias may simply have shifted upstream to attendance access. They miss the diagnostic shift entirely, so this lands between 'minimal' and 'none.'"
1d720618-95ce-4e23-86ee-a87e3c4a2421,71609005-8b54-4b35-81ec-363172dd181f,59aea710-0446-4698-9f69-e90e69d11a15,25,4,2.5,"[partial-low] Both definitions are correct: bias as systematic model wrongness and variance as learning noise/overfitting. However, the student provides no explicit fixes for either — they note that 'more data won't fix bias' but never propose what does fix it (re-specify, add variables) and don't propose a remedy for variance (regularization, simpler model). Per the rubric, missing both fixes drops this below the 'one fix given' partial tier, but the strong definitions warrant more than minimal credit."
103edaab-846b-4f9c-8c1a-d0c3167f82df,71609005-8b54-4b35-81ec-363172dd181f,bf20a1f1-55e5-4d0b-837a-b95220c19b35,26,4,3,"[partial] The student identifies overfitting (learning noise as patterns) and connects it to the need to evaluate on test data, which ties the concept to the train/test split. However, they don't clearly articulate the 'multiple rules can fit the same training data' idea — that memorization is indistinguishable from genuine learning based on training accuracy alone. The data leakage point is tangential but not wrong. This fits the 'partial' tier: overfitting is mentioned and tied to train/test, but the deeper why is missing."
54fe60d5-b833-4197-9a14-408391c36630,71609005-8b54-4b35-81ec-363172dd181f,6071629d-df03-49a2-b4cc-ad2591f60310,27,4,4,"[full] The student correctly defines residuals, articulates the conceptual point that residuals reveal what input variables don't capture ('makes you aware of what you not see'), and provides the soccer-auction-style example identifying fame/market value as the unmeasured construct in the residual. This matches the full-credit rubric: residuals as the variable of interest plus a concrete example of constructing an unmeasurable from observed patterns."
9cfeeef8-d8b1-4cde-8c82-c81b00130182,71609005-8b54-4b35-81ec-363172dd181f,e1ee87df-b151-4757-8f10-071290f018df,28,4,4,[full] The student correctly frames high recall as preferred when missing a true case is costly (fraud detection example is plausible) and high precision as preferred when false positives are costly/disruptive (marketing spam example works — annoying customers with irrelevant pitches damages trust). Both sides have clear framing and a concrete example. Minor wording slip ('true positive is expensive' should be 'false negative') but the fraud example shows they understand the concept.
cbd793a6-856b-4842-af2b-7b1ae6bec864,71609005-8b54-4b35-81ec-363172dd181f,44763eed-6502-4cd3-82dd-f8a5c538e67a,29,4,3.5,"[full] The student correctly identifies the mechanism (every customer becomes unique, similarity loses meaning) and names it as a 'dimensionality problem' while also citing PCA/embeddings as remedies. The naming is slightly imprecise ('dimensionality problem' rather than 'curse of dimensionality') and the distance-flattening intuition is implied rather than explicit, so I'm shading slightly below full credit, but the core understanding is clearly there."
62d3c91a-91dc-4e2a-a387-9064be869d21,71609005-8b54-4b35-81ec-363172dd181f,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,2.5,"[partial] The student lists all four conditions for Spotify and contrasts mistakes (cheap skip vs costly loan default), which is one well-justified condition. However, the other three conditions (dense interactions, latent tastes, vast catalog) are named but not explicitly contrasted with the loan context. This sits between partial-low (one justified contrast) and partial (two named, one justified), so I'm awarding 2.5 points."
44ac2b61-5fca-448d-8267-4265e3ef8a7d,71609005-8b54-4b35-81ec-363172dd181f,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,5,"[full] The student clearly names the aggregate-vs-subgroup mismatch ('overall platform accuracy is an aggregate number while the recruiter is seeing only a subgroup'), requests a specific subgroup breakdown (by job type, especially engineering), and connects it to the shipping decision by noting that aggregates can hide poor performance for an important subgroup. All three rubric elements for full credit are present."
f9d93076-f965-4576-ad4a-ba855ec3df47,71609005-8b54-4b35-81ec-363172dd181f,851e31ca-15ec-4b77-9358-e186b2031428,32,5,4.5,"[full] The student correctly names Simpson's paradox, asks the right diagnostic question (whether B treats more severe/critical cases), and explains the mechanism (B may look worse only because of harder cases). They don't explicitly state the consequence of reassignment (losing the best critical-case doctor), so I'm awarding just shy of full credit, but the core analytical moves are all present."
c533d32d-06bb-459c-ad2a-f2a90f321b1f,71609005-8b54-4b35-81ec-363172dd181f,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,5,"[full] The student correctly identifies that the threshold should be lowered, explains the cost asymmetry ($800 vs $20), and connects the threshold to the action of flagging more cases. The reasoning clearly ties the trade-off to the cost structure, meeting the criteria for full credit."
374013f9-3562-4c39-a5d4-fadf57710f55,71609005-8b54-4b35-81ec-363172dd181f,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,4,"[strong] The student clearly identifies the popularity/feedback loop mechanism and proposes a reasonable mitigation (random exploration, plus RLHF). However, they don't explain why the standard metrics still look good — the blindspot about the long tail isn't articulated. Per the rubric, naming the mechanism and a mitigation without the metric explanation is a 'strong' / 4-point answer."
5b985a5e-a890-4aac-8071-bd05b4e281f3,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,2,"[partial-low] The definition ('one row in the dataset') is correct and concise. However, the example doesn't clearly demonstrate two different units of observation derivable from the same dataset — it gestures at different 'business views' (platform-level vs recruiter-level) but doesn't explicitly name two units like event vs candidate vs job. The example is vague rather than concretely identifying two distinct row-level interpretations."
531f1cd8-0656-4e92-91f6-d6d142e647f7,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,3,"[partial] The student correctly identifies the feedback loop mechanism: the model trains only on approved applicants and never sees outcomes for rejected ones, leading to predictions on an unknown population. However, they don't explicitly explain the compounding/progressive nature of the bias over successive retrains — that the training data narrows further each cycle. This matches the 'partial' tier: names the feedback loop but is light on the compounding consequence."
d199459c-8f1d-4362-99e9-002f8024ab37,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,1.5,"[minimal] The student defines what a confounder is and vaguely gestures at aggregation/subgroups, but doesn't articulate the underlying lesson that conclusions depend on what's in the model. They don't unify the three phenomena as facets of one operation, and the closing sentence ('consider the confounder in different business cases') is too generic. This is more than just defining one phenomenon but falls short of capturing the 'depends on specification' insight."
070e409a-3f11-4215-a8b3-0e3ed445abb1,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,3,"[partial] The student correctly identifies training attendance as the confounder/mediator and notes that within the same attendance level, promotion rates are equal — this captures the mediation insight. However, they don't clearly articulate the diagnostic shift: that the bias (if any) lives upstream in what drives attendance differences, not at the promotion decision itself. The final sentence gestures toward attendance differences but doesn't reframe the remedy, so this falls short of full credit."
efe9d121-7863-4383-8f41-4f1a808d0e53,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,59aea710-0446-4698-9f69-e90e69d11a15,25,4,4,"[full] The student correctly defines bias as a wrong model specification (fix: add the right variable) and variance as overfitting (fix: simpler model or more data). They also explicitly note that the fixes are not interchangeable and illustrate with the car/coefficient-flip example, which shows genuine understanding. This meets all criteria for full credit."
569ea143-b58a-4331-afa1-29bed396a091,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,bf20a1f1-55e5-4d0b-837a-b95220c19b35,26,4,2,"[partial-low] The student identifies overfitting and notes the model may not handle unseen test data, which gestures at the generalization issue. However, they don't articulate why training accuracy is insufficient (multiple rules can fit the same data / memorization vs learning), and the closing remark about the 'percentage of train/test split' drifts toward the sample-size misconception. This fits the partial-low tier: overfitting mentioned but not clearly tied to what the split actually tests for."
1f2d8e54-9d87-4ddd-954c-f0494b2fd0c1,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,6071629d-df03-49a2-b4cc-ad2591f60310,27,4,4,"[full] The student defines residuals correctly and provides the soccer auction example, explicitly identifying celebrity appeal as the residual — an unmeasurable construct revealed by subtracting away the explainable part. While the conceptual framing ('why residuals matter') is implicit rather than stated outright, the example clearly demonstrates the 'construct an unmeasurable from observed patterns' idea, which earns full credit per the rubric."
9baedcb2-53bc-4b8e-a88f-a6491773dfa5,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,e1ee87df-b151-4757-8f10-071290f018df,28,4,0.5,"[none] The answer is confused and appears to reverse the trade-off. The student says 'cost of a false positive is higher than the cost of a false negative' but then says to 'lower the threshold to decrease the cost of false positives' — lowering the threshold actually increases false positives. There's no clear framing of when recall vs precision matters, no two contrasting examples, and the COVID example is muddled rather than clearly tied to either side. Minimal credit for attempting to invoke the cost-of-error framing."
d47ffdf2-969d-43e2-ab87-74fbf0ca2ba1,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,44763eed-6502-4cd3-82dd-f8a5c538e67a,29,4,4,"[full] The student names the concept ('dimensional curse' = curse of dimensionality) and describes the mechanism: in high dimensions points become far/equidistant from each other and 'similar' loses meaning. Both the name and the distance-flattening intuition are present, meeting the full credit criteria."
d63f6339-ca3a-4a64-9985-41af5c94c3c0,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,1,"[minimal] The student names two valid conditions (latent taste and cheap mistakes / cost of mistakes) but provides no explanation of why Spotify satisfies them while loan approval does not. Per the rubric, naming two conditions without justifying the contrast earns the minimal tier (1 point)."
cde6f7b2-28e3-4cb4-9d3d-2b98df397224,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,4,"[strong] The student correctly identifies the unit-of-observation mismatch ('different unit of observation,' platform vs. recruiter perspective) and requests subgroup breakdown by job category (engineering vs. business). However, the connection to the shipping decision is left implicit — they note jobs need different treatment but don't explicitly tie this to 'the metric should match the level at which the action is taken.' This fits the 'strong' tier."
1e56944e-9662-41da-824d-6da5111c4c71,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,851e31ca-15ec-4b77-9358-e186b2031428,32,5,3.5,"[partial] The student correctly identifies that case mix matters — using 'department' (e.g., emergency) as a proxy for case severity captures the core diagnostic instinct. However, they don't explicitly name Simpson's paradox or articulate that the aggregate could reverse once conditioned on severity, nor do they state the consequence (reassigning could remove the best critical-case doctor). This sits above 'partial' (3) because the ER framing shows real understanding of the case-mix mechanism, but below 'strong' (4) because the mechanism and consequence aren't fully spelled out."
c111192c-95f2-40ff-bbee-1a13664c2bb1,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,0,"[none] The student reverses the direction, recommending a higher threshold to avoid false negatives. In fact, raising the threshold reduces flagged cases and lets MORE fraud through, increasing false negatives. While they correctly identified the cost asymmetry, the final recommendation is backwards, which per the rubric zeros out the answer."
56261671-5bfc-48b4-bcf3-2ebe67ec70bf,7eb17cb7-d67e-48fc-aebc-cfaed9301aba,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,2.5,"[partial] The student gestures at a feedback effect ('the things the model learns will be fewer and fewer') and proposes a reasonable mitigation (expand scope beyond user history, akin to exploration/diversity injection). However, they don't clearly articulate the closed-loop mechanism where popular items get reinforced through surfacing, and they don't address why standard metrics still look good. This sits between partial-low and partial — vague feedback description with a mitigation present."
e3f4c21f-a57e-4a5f-a6e3-a690e11c4b31,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,1,"[minimal] The definition ('measure degree based on what you want to measure') is vague and doesn't clearly convey that a unit of observation is what one row represents. The example given is actually a Simpson's paradox / confounding example (Berkeley-style), not an example of the same dataset supporting two different units of observation. The student doesn't identify two distinct units (e.g., application-level vs. candidate-level), so the example misses the concept."
f9edb7e8-1658-4201-a565-93395a737c4a,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,3.5,[full] The student correctly identifies the selection mechanism (rejected applicants have no observable outcomes and are dropped from training) and notes the consequence that training data narrows toward applicants the system already approves. The compounding/progressive nature is implied ('narrowed toward... already catched') but not strongly emphasized. Strong answer in plain language; minor deduction for not making the compounding-over-time aspect more explicit.
b057bed4-12df-4aa6-bdd4-b643443583ff,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,4,"[full] The student identifies the unifying insight — that all three phenomena depend on the 'conditioning level' or what's included in the model — and explicitly connects all three (Simpson's, sign-flip, confounding) as instances of the same underlying operation. They give concrete examples (gender/promotion, car-age/price) showing genuine understanding. The closing line about choosing the proper conditional level captures the 'conditional on specification' nature of the lesson."
ae2b367b-6bff-40d5-9bcc-0771f76bbc91,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,3,"[partial] The student correctly identifies that the gender gap disappears once training-attendance is accounted for, and recognizes that the lower promotion rate relates to attendance/performance rather than gender directly. However, they don't complete the diagnostic shift — they don't note that bias may have moved upstream to whatever drives the attendance gap, instead leaning toward 'it's about performance.' This matches the 'partial' tier: correct mediation insight but missing the remedy/diagnosis-shift piece."
3e6dff3c-cd6c-4b12-ab0f-a033f42ce306,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,59aea710-0446-4698-9f69-e90e69d11a15,25,4,0.5,"[none] The student reverses/confuses the definitions: they say 'bias comes from data' and 'variance is due to the system level problem,' which is backwards from the correct framing (bias = specification/systematic error; variance = sample sensitivity). They also suggest adding more data could fix bias, which is the explicitly flagged wrong answer. No correct fix for variance is given. Per the rubric, reversing definitions and proposing 'more data' for bias falls into the 'none' tier, though I award a small amount for at least naming both concepts."
9e4b5c1d-2143-4684-be82-945af5021e1a,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,bf20a1f1-55e5-4d0b-837a-b95220c19b35,26,4,2.5,"[partial] The student does articulate the multiple-rules-fit-the-same-data idea well with their 1,3,5→3 example (middle vs. sum), which is exactly the right concept. However, they don't connect this to the train/test split — instead they conclude we need 'more data samples,' which drifts toward the common wrong answer about sample size rather than held-out evaluation. Strong on the 'why training fit isn't enough' piece, weak on tying it to the purpose of the test set."
74c520ee-27b5-4690-bad6-ed75c67d3dd1,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,6071629d-df03-49a2-b4cc-ad2591f60310,27,4,4,[full] The student correctly identifies that residuals are not just noise but can carry meaningful new information (conceptual point). They provide the soccer auction example and clearly articulate that the residual captures the 'glamour' (celebrity appeal) component not measurable from performance stats alone. This demonstrates the 'construct an unmeasurable from observed patterns' insight the rubric rewards.
afcd4a89-4920-491f-9af8-f6199eca5f48,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,e1ee87df-b151-4757-8f10-071290f018df,28,4,4,"[full] The student correctly frames recall as catching as many positives as possible (important when misses are costly, e.g., a pandemic) and precision as ensuring flagged cases are truly positive (important when false positives are costly, e.g., athlete selection). Both sides have plausible concrete examples and the trade-off direction is correct. Definitions are in plain language but show clear understanding."
b34b0d94-43c7-4867-bf4f-45d959f0b33c,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,44763eed-6502-4cd3-82dd-f8a5c538e67a,29,4,1.5,"[minimal] The student calls it 'overfitting/high variance' rather than the curse of dimensionality, so the name is wrong. They do gesture at the right intuition — that with many features no two customers look alike and similar customers may not exist — which is partially the distance-flattening mechanism, but it's framed as a model-fitting problem rather than a similarity/distance problem. I'm awarding 1.5: above pure 'too many features' but short of a clean mechanism description."
1200a844-1093-4fb7-ac32-81597be9dc16,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,4,"[full] The student names two distinct conditions (cheap mistakes and vast catalog) and provides clear Spotify-vs-loan contrasts for each. The skip-vs-compensation contrast captures the cost asymmetry, and the 'countable loans vs huge song library' contrast captures catalog size. Both justifications are sound and non-overlapping, meeting the full-credit rubric."
f6b28b06-79d5-4b92-9a92-41074bd1d5fb,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,3,"[partial] The student recognizes both can be true and suggests looking at department-level data, which is on the right track. However, they frame the difference primarily as sample size / chance vs. systematic bias rather than naming the unit-of-analysis mismatch (platform aggregate vs. subgroup). The diagnostic suggestion (department-level breakdown) is correct but the connection to the shipping decision is not made explicit, so this lands at partial rather than strong."
04e70b0a-272f-4989-8d32-958e54472462,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,851e31ca-15ec-4b77-9358-e186b2031428,32,5,4,"[strong] The student correctly identifies the case-mix issue in plain language — asking whether the doctors are treating the same kinds of illnesses, and noting that B may have inherently more fatal cases, which would make the aggregate misleading. They also articulate the consequence (B shouldn't be removed if treating harder cases). However, they don't explicitly name Simpson's paradox or fully articulate that the aggregate can reverse once you condition on severity, and the second half about 'both being terrible doctors' drifts from the central insight. This matches the 'strong' tier."
1e17a39a-fb73-4fa6-bce9-cded577942b2,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,5,"[full] Student correctly answers 'lower than 0.5', explains the 40x cost asymmetry between FN and FP, and clearly ties the threshold movement to the action (lower cutoff = more flags, accepting more FPs because they're cheaper). All three rubric components for full credit are present."
0b68790e-146f-40d2-8a58-c8540936a969,9eb00a30-32f8-404a-b7ac-49d8bcf2b283,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,3,"[partial] The student describes a feedback effect ('most popular songs will be recommended even more') and proposes a reasonable mitigation (forcing the system to recommend unusual/newer songs, which is essentially diversity injection/exploration). However, they don't clearly articulate the closed-loop mechanism (why it happens — the model only sees what it surfaces) and don't address why standard metrics still look good. This fits the 'partial' tier: vague feedback description with a mitigation but missing the deeper mechanism and metric-blindspot insight."
f0cf8ab0-3155-4f28-bd9b-8db4b8157fd4,ab61c3c8-f25c-4861-b319-7f8936e9d324,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,2,"[partial-low] The definition is correct — the student clearly states a unit of observation is what each row represents. However, the example is weak: it describes a single dataset's contents but doesn't actually identify two different units of observation that could be derived from it (e.g., rating-level vs. user-level vs. movie-level). Per the rubric, correct definition with a vague example that only implies one unit fits the partial-low tier."
9590a646-ed93-4e3a-9390-785f7e5b28c5,ab61c3c8-f25c-4861-b319-7f8936e9d324,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,2,"[partial-low] The student identifies that only previously-approved applicants are used for training, which gestures at the selection mechanism. However, they don't clearly explain the compounding feedback loop — that rejected applicants generate no outcomes, the training data narrows over time, and the model becomes blinder to applicants outside its existing preferences. The phrase 'progressively biased over and over time' restates the question rather than explaining why, so this fits the partial-low tier."
8ec87992-222c-45d4-91b1-b82f80f3ffd6,ab61c3c8-f25c-4861-b319-7f8936e9d324,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,1,"[minimal] The student vaguely gestures at 'controlling other things constant' and mentions sign-flip, but does not articulate the unifying lesson that conclusions depend on what's in the model/what level of analysis is used. Simpson's paradox isn't addressed, and the three phenomena aren't tied together as facets of one operation. This fits the 'minimal' tier — treats them as separate ideas without the unifying insight."
e1d10ab0-d4f8-437d-8556-9e3f3be1009b,ab61c3c8-f25c-4861-b319-7f8936e9d324,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,0,"[none] The student's answer is vague and essentially concludes that gender plays a role in promotions, which is the opposite of what the data suggests once attendance is controlled. They don't engage with the fact that the gender coefficient vanishes when training attendance is added, nor do they discuss the shift in diagnosis. This matches the 'none' tier — concluding bias is present without recognizing the location has shifted."
44602293-1923-49cd-ad33-860dab1d39ae,ab61c3c8-f25c-4861-b319-7f8936e9d324,59aea710-0446-4698-9f69-e90e69d11a15,25,4,4,"[full] The student correctly distinguishes bias (coefficient/estimate changes when model specification changes — i.e., specification sensitivity) from variance (predictions change when data changes — i.e., sample sensitivity). They provide a correct fix for each: choosing the right variables for bias, and more data for variance. This hits all three required elements of the full-credit tier."
e7e6e9b8-40e3-4c0b-ad4b-936f6eb526d4,ab61c3c8-f25c-4861-b319-7f8936e9d324,bf20a1f1-55e5-4d0b-837a-b95220c19b35,26,4,2,"[partial-low] The student correctly notes that training fit doesn't guarantee test fit and connects this to the train/test split, but doesn't articulate WHY (the multiple-rules-fit-same-data / memorization vs generalization idea). The explanation of randomization 'reducing inaccuracy' is muddled and doesn't capture that the test set's purpose is to expose whether learned rules generalize. This fits the partial-low tier: on track but missing the key reasoning."
eae81ebe-1f58-4c00-ba29-9df309adbb5e,ab61c3c8-f25c-4861-b319-7f8936e9d324,6071629d-df03-49a2-b4cc-ad2591f60310,27,4,1,"[minimal] The student vaguely says residuals 'tell you what you not see in that model,' which gestures toward the idea of unexplained variation but doesn't articulate that residuals can be the variable of interest. The first part about coefficients changing/sign-flips is off-topic and doesn't address why residuals carry signal. No concrete example is provided. This puts it at the minimal tier."
8dea0f23-900c-4010-bf2b-b07078005a01,ab61c3c8-f25c-4861-b319-7f8936e9d324,e1ee87df-b151-4757-8f10-071290f018df,28,4,1,"[minimal] The student gestures at the idea that recall is about not missing elements and precision is about correctness, but the framing is vague and doesn't clearly connect to cost-of-miss vs cost-of-false-alarm. No concrete business examples are provided for either side. This fits the 'minimal' tier: defines the concepts loosely but doesn't connect them to when each matters in practice."
8a99f390-48da-45b1-b790-91499f50dc24,ab61c3c8-f25c-4861-b319-7f8936e9d324,44763eed-6502-4cd3-82dd-f8a5c538e67a,29,4,2,"[partial-low] The student names 'dimensionality' (close to curse of dimensionality) but the mechanism is shaky — they describe it as 'more constraints' and that results 'might change,' rather than the key intuition that distances flatten and every observation becomes unique. The naming is partial credit and the mechanism explanation misses the core distance-flattening idea, placing this between minimal and partial."
a5de6f5e-fb5f-4692-a7e8-e49f0245fdb0,ab61c3c8-f25c-4861-b319-7f8936e9d324,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,0.5,"[none] The student does not clearly name any of the four conditions (latent taste, dense interactions, vast catalog, cheap mistakes). The answer mentions Spotify learning from listening history, which gestures vaguely toward dense interactions but isn't framed as a contrast with loans. The 'stability vs macroeconomic risk' point is closer to the 'regulated/risky' wrong answer flagged in the rubric and doesn't map to a recommender condition. Minimal credit for the implicit history/interaction idea."
2390e5b9-7544-4d4b-bb18-7f499c5a60f7,ab61c3c8-f25c-4861-b319-7f8936e9d324,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,2,"[partial-low] The student gestures at the idea that overall accuracy differs from a more specific case, but misframes the subgroup as a single candidate rather than the engineering-jobs subgroup. They don't name the unit-of-analysis mismatch and their requested information (accuracy for 'this specific candidate') isn't the right diagnostic — it should be performance broken down by job category or recruiter. There's partial recognition that aggregate and specific views can differ, which earns some credit."
b7bf63b3-bb3c-471a-b417-b169ef9f86e4,ab61c3c8-f25c-4861-b319-7f8936e9d324,851e31ca-15ec-4b77-9358-e186b2031428,32,5,3.5,"[partial] The student correctly asks the diagnostic question about case difficulty/severity and surgery type, which is the core case-mix insight. However, they don't explicitly articulate Simpson's paradox or the mechanism by which the aggregate can reverse, and they don't clearly state the risk of reassigning the best critical-case doctor away. The mention of 'professional level for different treatments' gestures toward the right idea but doesn't fully land the consequence, placing this between partial (3) and strong (4)."
8e7cb7f2-0962-44e5-8711-18832e9e7f7b,ab61c3c8-f25c-4861-b319-7f8936e9d324,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,3,"[partial] The student correctly answers 'lower than 0.5' and gestures at the cost impact, but doesn't clearly explain the cost asymmetry (the 40x difference between FN and FP). The reasoning about 'being more accurate' is vague and doesn't tie the threshold directly to the cost trade-off. This fits the 'partial' tier: correct direction without clear explanation of why."
0c00405a-a40e-4d69-ac8d-1f8384c01127,ab61c3c8-f25c-4861-b319-7f8936e9d324,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,2.5,"[partial] The student names the closed-loop / popularity-loop mechanism and mentions niche starvation, showing recognition of the right concept. However, there's no explanation of why metrics still look good, and the mitigation ('making the fairness for the analysis') is too vague to count as a concrete remedy like coverage monitoring or exploration slots. This sits between partial-low and partial — credit for naming the mechanism but the mitigation is weak."
463e99c8-4f11-452b-b101-dc6ab242077b,bc676cdc-3ad8-4a8d-99ec-34f602544446,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,4,"[full] The student clearly defines unit of observation as what one row represents, and provides a concrete example of two different units (applications vs. candidates) from the same hiring dataset, noting how the analytical question changes. This meets both criteria for full credit."
e962c086-1fcd-4b81-a9c3-2da535cb767d,bc676cdc-3ad8-4a8d-99ec-34f602544446,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,2,"[partial-low] The student correctly identifies the selection mechanism — that the bank only has data from approved applicants and not from rejected ones. However, they do not explain the compounding consequence over time (how the training data narrows further with each retrain, making bias progressively worse). This matches the partial-low tier: names the mechanism but misses the feedback/compounding piece."
5febf228-06a3-4df1-9e8a-8f677ec45d9d,bc676cdc-3ad8-4a8d-99ec-34f602544446,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,4,"[full] The student clearly captures the core insight that conclusions depend on the level of analysis and which variables are included. They unify the phenomena by noting the same data tells different stories when aggregated, disaggregated, or with added variables — which maps onto Simpson's, sign-flip, and controlling for a confounder. This matches the 'full' rubric tier with plain-language equivalents."
